soilOrganic_avg,soilSand_avg,soilSilt_avg,soilClay_avg,soilCoarse_avg,soilPH_avg,exchangeCapacity_avg,baseSaturation_avg,N_avg,S_avg,P_avg,Ca_ppm_avg,Mg_ppm_avg,K_ppm_avg,Na_ppm_avg,percent_Ca_avg,percent_Mg_avg,percent_K_avg,percent_Na_avg,percent_Othr_avg,percent_H_avg,B_ppm_avg,Fe_ppm_avg,Mn_ppm_avg,Cu_ppm_avg,Zn_ppm_avg,Al_ppm_avg,Density_avg,Ca_over_Mg_ppm_avg,OBSERVATION_ID,Author_Observation_Code
0.3175,86.3,8.86,4.84,,4.4075,2.675,,,,2,25.5,7.25,10.75,4.25,,,,,,89.7,,,1.75,0.275,0.55,,1.1925,3.59375,769,002-02-0004
4.525,5.5,89.66,4.84,,3.8375,11.2,,,,35.5,502,335.5,485,122.5,,,,,,85.6,,,10.25,3.2225,8.6925,,0.2325,1.566046003,770,002-02-0005
1.42,59.33333333,33.41333333,7.253333333,,4.185,5.5475,,,,3.25,69.25,15,24,5.5,,,,,,91.225,,,2.25,0.9375,2.095,,0.925,4.401477178,771,002-02-0006
1.5375,64.75,31.16,4.09,,4.1025,5.595,,,,2.25,67.75,8.75,14.25,2.25,,,,,,92.025,,,3,0.5875,1.015,,1.135,6.694444444,772,002-02-0007
2.1725,51.45,42.21,6.34,,4.06,4.82,,,,3,38.75,18.25,31.5,7.25,,,,,,93,,,0.75,0.565,0.995,,0.92,2.439285714,773,002-02-0008
1.585,54,39.58,6.42,,4.91,4.57,,,,2,208.5,22,30,6,,,,,,71.2,,,66.5,0.7,0.75,,1,9.446581197,774,002-02-0009
4.7525,16.33333333,78.34666667,5.32,,4.05,8.6375,,,,18.25,443.75,115.5,149.5,25.75,,,,,,85.65,,,11.25,1.5825,4.175,,0.5075,3.700732323,775,002-02-0010
0.4775,77.05,18.52,4.43,,4.2075,4.3525,,,,1,48.75,9.25,13.5,2.5,,,,,,90.425,,,2.5,0.4825,0.92,,1.1625,5.207837302,776,002-02-0011
2.325,75.55,20.39,4.06,,4.275,2.6375,31.65,16.625,15.75,10.5,105,27,16.25,8.25,20.08,8.6375,1.6,1.37,8.85,59.5,0.2,155.5,2,0.2,0.75,617.25,1.29,3.88466626,777,002-02-0030
3.35,64.35,30.34,5.31,,4.5,3.845,36.6,20.25,17,12.25,220.5,29.75,16.75,9.25,26.91,7.225,1.27,1.21,8.4,55,0.2,130,25.75,0.365,0.875,837,1.09,7.508072864,778,002-02-0031
1.375,83.3,14.05,2.65,,4.525,2.855,37.15,11.875,13.75,10.75,151.5,24.5,12.5,8.5,25.7325,8.5225,1.3375,1.5575,8.35,54.5,0.2,139,1.25,0.275,0.675,492.75,1.425,6.140833333,779,002-02-0032
2.45,66.5,28.33,5.17,,4.25,2.6625,31.1,17.25,22.5,11.75,104.5,24.25,16.25,9.5,20.1475,7.8075,1.6,1.5575,8.9,60,0.2,129.5,13,0.2575,0.975,781.5,1.205,4.309166667,780,002-02-0033
2.375,69.45,23.13,7.42,,3.875,3.455,24.35,16.375,18.5,7.25,108.5,25.75,13,9.5,15.79,6.3575,0.9825,1.24,9.65,66,0.2,214.5,1,0.0775,0.55,256.75,0.9925,4.181788721,781,002-02-0034
3.45,69.4,25.68,4.92,,3.8,3.195,23.2,20.5,16.5,11,92.5,24.5,15.5,7.5,14.515,6.4,1.25,1.025,9.8,67,0.2,179.5,1,0.22,0.8,580.5,1.07,3.7775,782,002-02-0035
4.175,39,54.08,6.92,,4.35,3.4,33.3,23,34.75,12.5,151.75,28.25,30.25,11.5,22.225,7.2475,2.2875,1.5475,8.7,58,0.2,161.75,9.5,0.27,1.45,1006,1,5.321583653,783,002-02-0036
2,74.2,19.88,5.92,,4.1,2.53,27.8,15,14,27,90,21,9,13,17.79,6.92,0.91,2.23,9.2,63,0.2,93,1,1.54,1.6,232,1.28,4.285714286,784,002-02-0037
1.7,75.8,19.28,4.92,,4.3,1.93,32.2,13.5,34,16,74,20,16,10,19.17,8.64,2.13,2.25,8.8,59,0.2,158,1,0.08,0.4,411,1.38,3.7,785,002-02-0038
7.4,53.05,40.28,6.67,,4.65,6.5675,39.9,24.75,21.75,17.75,395.5,61.75,37.5,10.25,29.555,8.1,1.52,0.7275,8.1,52,0.2,107.5,82.25,0.3675,1.225,868.5,0.8875,7.08236863,786,002-02-0039
3.725,57.65,37.43,4.92,,3.925,3.1825,24.95,21.625,15,8.75,100.25,25,15.5,9.75,15.805,6.5675,1.2525,1.3275,9.55,65.5,0.2,186.25,1,0.1725,0.55,502.25,1.1075,4.009230769,787,002-02-0040
9.25,46,48.58,5.42,,4,5.835,26.6,30.75,29.5,23.5,211.5,41.5,25,19.5,18.12,5.925,1.1,1.455,9.4,64,0.2,120.5,3.5,0.16,1.2,1161.5,0.755,5.291873449,788,002-02-0041
3.295,86,10.8,3.2,,4.4,4.96,,,,1,38.5,16,27,5.5,,,,,,94.35,,,1.5,0.96,0.795,,1.04,1.375,789,002-03-0001
1.3175,70.95,20.1,8.95,,4.1625,4.84,,,,3.5,70.75,15.25,30,8.25,,,,,,89.725,,,1,0.6075,1.335,,0.8725,4.875,790,002-03-0002
2.285,70.52,22.808,6.672,,4.6625,5.1625,,,,3,169.75,17.25,18,3.75,,,,,,84.425,,,55.5,0.575,0.86,,1.025,7.465229215,791,002-03-0003
2.005,72.7,23.1,4.2,,4.44,3.685,,,,3,77,16.5,19,8,,,,,,83.05,,,1.5,1.105,0.63,,1.03,4.616666667,792,002-03-0004
7.8,,,,,3.45,8.26,19,28.75,20.5,19,185,49.5,55,18.5,11.32,5.04,1.64,1.005,10.5,70.5,0.2,215.5,4,0.25,1.85,371.5,0.9,3.740117746,793,002-03-0030
1.55,83.7,12.46,3.84,,3.75,3.355,22.6,12.75,12.5,13,98,24.5,17,9.5,14.66,6.105,1.22,1.24,9.9,67.5,0.2,62,1.5,0.07,0.6,112.5,1.33,4.000833333,794,002-03-0031
2.75,79.2,16.96,3.84,,3.95,4.635,25,18.5,14,6.5,143,34,22.5,23.5,15.45,6.13,1.24,2.185,9.5,65.5,0.2,61,1.5,0.05,0.65,94,1.17,4.213541667,795,002-03-0032
3.7,67.05,29.36,3.59,,4.35,4.4875,33.55,21.375,20.25,11.5,216.5,34.25,27.75,8.5,24.5925,6.4975,1.6125,0.85,8.7,57.75,0.2,219,36,0.205,1.6,502,1.1325,6.296741547,796,002-03-0033
2.25,71.05,26.11,2.84,,3.975,3.7375,25.8,16.25,17,9.5,140.25,23.75,12,8.75,18.475,5.46,0.8175,1.0675,9.45,64.75,0.2,152.25,1.25,0.1175,0.575,446.75,1.305,5.886485507,797,002-03-0034
2.325,72.35,23.81,3.84,,3.775,3.4575,22.9,16.625,14.75,9.75,100.75,24.75,12.75,10.25,14.69,5.985,0.9475,1.2875,9.85,67.25,0.2,149.5,1.5,0.115,0.825,371.75,1.2725,4.091149068,798,002-03-0035
28.5,,,,,4.15,8.36,29.15,49.375,34.25,16,216,105.25,123.75,25.25,13.305,10.63,3.87,1.3375,9.1,61.75,0.275,398,6.5,0.5425,3.6,1095.25,0.6075,2.073047641,799,002-03-0036
0.5225,83.7,13.35,2.95,,4.6575,2.2425,,,,2.25,23,5,13.5,1.5,,,,,,88.85,,,32,0.36,0.86,,1.31,4.458333333,800,002-04-0001
1.1325,58.5,33.3,8.2,,4.83,4.775,,,,4.5,208.75,36.5,42,4,,,,,,76.075,,,154.5,0.905,1.845,,0.8775,5.055042677,801,002-04-0002
0.8875,81.6,13.95,4.45,,4.605,3.2125,,,,3.25,46.5,8,13.25,4.5,,,,,,87.325,,,75.5,0.3975,1.145,,1.2025,5.616161616,802,002-04-0003
0.3975,79.5,14.49,6.01,,4.52,2.6875,,,,2.25,34,8,14,5,,,,,,86.975,,,32,0.3375,0.6975,,1.185,4.408333333,803,002-04-0004
0.2975,81.875,15.425,2.7,,4.3675,3.4875,,,,13.5,14.75,4,10.25,1.5,,,,,,93.5,,,3,0.2975,0.445,,1.35,3.791666667,804,002-04-0005
0.295,85.53333333,9.24,5.226666667,,4.2325,2.7325,,,,2.75,21,8.5,12.25,6.75,,,,,,89.75,,,1,0.25,0.525,,1.1975,2.4125,805,002-04-0006
3.175,56.3,36.42,7.28,,3.835,6.45,,,,4,86,46.5,49.5,18,,,,,,87.8,,,1,0.485,1.335,,0.84,2.042318634,806,002-04-0007
1.895,73.8,20.64,5.56,,4.45,4.265,,,,4,41,13,38.5,7.5,,,,,,92.5,,,1,0.665,1.705,,0.805,3.006944444,807,002-04-0008
0.826666667,66.8,26.21,6.99,,4.43,2.993333333,,,,2,44,8.333333333,11.66666667,3,,,,,,88.66666667,,,4.333333333,0.446666667,0.643333333,,1.13,5.011111111,808,002-04-0009
1.07,34,60.3,5.7,,4.315,3.9475,,,,4,80.75,12.75,23.5,5.5,,,,,,85.95,,,4.75,0.445,0.9175,,0.9775,6.061004274,809,002-04-0010
0.76,85.8,11.25,2.95,,4.5525,2.5375,,,,2.25,50.5,6.75,11.5,3,,,,,,82.35,,,4.75,0.3125,0.76,,1.2925,7.791666667,810,002-04-0011
6.155,31.6,63.7,4.7,,4.68,4.195,,,,3.5,91,24,51.5,14.5,,,,,,86.85,,,6,6.025,2.18,,0.695,3.640625,813,002-04-0014
2.725,79.4,17.26,3.34,,4.125,3.97,28.35,18.625,15.75,14.25,159.25,27.75,19,8.25,20.0425,6.0825,1.2625,0.9525,9.15,62.5,0.2,183.75,20.75,0.18,1.425,469.5,1.215,5.825600962,814,002-04-0030
5.575,50,46.66,3.34,,4.9,6.3675,45.9,24.375,21.25,15.75,481.5,52.25,40,11.25,36.4125,7.0425,1.66,0.8025,7.6,46.5,0.2,121,136.5,0.4475,2.025,793.25,0.9725,9.251559168,815,002-04-0031
2.175,80.5,15.73,3.77,,4.675,2.285,40.45,15.875,15.5,17.25,128.75,25.5,18.25,6.25,27.8875,9.2875,2.0375,1.1875,8.05,51.5,0.2,100.75,9.5,2.0725,2.475,665,1.28,5.0225,816,002-04-0032
11.725,35.4,53.65,10.95,,4.6,4.815,38.8,29,33.25,19,273.25,33.5,40,8.5,27.9,7.315,2.6325,0.945,8.2,53,0.2,61,39.25,0.4225,0.825,1559.5,0.7275,7.715763324,817,002-04-0033
2.275,68.8,28.5,2.7,,3.95,2.8725,25.25,16.375,23.25,9,91.75,23,14.25,8.75,16.015,6.665,1.27,1.3225,9.5,65.25,0.2,224.5,1,0.105,0.675,475.75,1.195,3.999098124,818,002-04-0035
3.525,77.1,19.7,3.2,,3.925,4.04,24.95,20.875,26.5,10,139.75,25.5,18.25,9.5,16.87,5.7475,1.16,1.165,9.55,65.5,0.2,255,1.75,0.1275,0.8,498.5,1.11,5.405648148,819,002-04-0036
4.075,70.2,25.6,4.2,,4.325,2.8325,32.75,22.75,36.5,11.25,111,27.5,39.5,8,19.775,8.1275,3.645,1.2275,8.75,58.5,0.2,251.25,26.25,0.2275,1.075,822,1.1,4.009276974,820,002-04-0037
4.225,66.45,28.1,5.45,,4.325,2.3875,32.75,23.25,38.5,12,98.25,22.75,20.25,10.5,20.635,7.98,2.1825,1.935,8.75,58.5,0.2,153.75,6.5,0.395,0.825,1271.75,1.0325,4.323593074,821,002-04-0038
6.475,65.95,29.94,4.11,,3.95,6.2775,25.5,24.625,16,12.5,250,31.5,22.75,11.25,19.3575,4.415,0.93,0.805,9.5,65,0.2,160.25,10.5,0.175,1.65,446.5,1.0875,7.896889401,822,002-04-0040
24.3,70.4,23.76,5.84,,3.7,7.62,22,52.33333333,20.66666667,32,197,58.66666667,56.66666667,16,12.76333333,6.396666667,1.913333333,0.923333333,10,68,0.2,130.3333333,3.333333333,0.083333333,0.933333333,874.3333333,0.733333333,3.318328841,823,002-04-0041
5.5,66.75,29.41,3.84,,3.65,6.56,21.4,25.25,13,14.5,173,45,47,9.5,13.225,5.655,1.895,0.63,10.1,68.5,0.2,77,2.5,0.125,1.7,183.5,1.14,4.023376623,824,002-04-0042
5.55,78.9,17.76,3.34,,3.7,5.925,22,23.75,14.5,7.5,180,33.5,24,12.5,15.43,4.67,1.005,0.9,10,68,0.2,73.5,1,0.11,1.15,202.5,1.11,5.583333333,825,002-04-0043
0.5275,76.2,19.6,4.2,,4.34,3.045,,,,3.25,55.25,8.5,16.75,2,,,,,,84.05,,,3.5,0.315,0.895,,1.1925,6.388888889,826,002-05-0001
0.885,70.55,24.75,4.7,,4.415,3.745,,,,2.5,112.25,15.25,22.75,4.5,,,,,,82.3,,,29,0.335,1.0575,,0.9375,6.603535354,827,002-05-0002
2,66.2,28.1,5.7,,4.275,4.615,,,,2,40,13.5,23.5,10.5,,,,,,91,,,1.5,0.555,0.905,,0.995,3,828,002-05-0003
0.8625,81.1,13.09,5.81,,4.3075,4.06,,,,3.25,103,12,21.5,5.25,,,,,,82.55,,,14.5,0.39,0.9475,,1.0875,7.95072901,829,002-05-0004
1.315,66.15,27.04,6.81,,4.13,4.455,,,,3.25,66,13.25,20,5.5,,,,,,87.575,,,2,0.365,0.7325,,1.0025,5.127840909,830,002-05-0005
20.645,,,,,4.1,9.725,,,,16,581,141,281,48,,,,,,83.15,,,23.5,2.51,4.76,,0.35,3.910165605,831,002-05-0006
1.3725,85.25,8.44,6.31,,4.6925,3.6625,,,,3,73.5,12.5,12.75,4,,,,,,84.05,,,89.5,0.475,0.8125,,1.1625,5.552083333,832,002-05-0007
0.8,82.45,11.74,5.81,,4.715,2.9725,,,,3.5,41,8.75,18.5,3.25,,,,,,87.375,,,111.25,0.475,1.0725,,1.1225,4.510416667,833,002-05-0008
1.04,65.25,26.44,8.31,,4.0075,4.935,,,,2.75,80.5,16.25,31.5,8.25,,,,,,88.5,,,1,0.72,1.5025,,0.945,4.445772059,834,002-05-0009
1.115,59.9,38.68,1.42,,4.175,3.95,,,,3.5,45.25,14,22.5,5.5,,,,,,89.075,,,0.75,0.6575,0.68,,0.9925,3.326315789,835,002-05-0010
8.85,39.8,58.42,1.78,,4.315,6.395,,,,4,83.5,18.5,35,13,,,,,,91.95,,,3,1.17,0.835,,0.725,4.526315789,836,002-05-0011
3.535,42,58,0.025,,4.93,5.35,,,,2.5,215,23.5,31,5,,,,,,77.5,,,167,0.905,0.675,,0.885,9.20112782,837,002-05-0012
2.405,70.6,23.2,6.2,,4.6,3.96,,,,2,77.5,15,21.5,8,,,,,,86.9,,,8.5,0.91,1.58,,0.935,4.875,838,002-05-0013
3.475,44.4,52.32,3.28,,4.385,5.805,,,,5.5,101.5,49,88.5,26,,,,,,86.45,,,9.5,0.865,2.535,,0.82,2.369047619,839,002-05-0014
5.8525,37.8,56.5,5.7,,4.08,8.24,,,,5,166,49,114.5,17.5,,,,,,89.775,,,5,0.6625,6.5075,,0.61,3.276274068,840,002-05-0015
2.25,48.05,48.17,3.78,,4.605,3.67,,,,2.5,65,13,29,5,,,,,,86.8,,,23.5,0.645,0.97,,0.935,4.83125,841,002-05-0016
0.4725,72.95,23.1,3.95,,4.45,2.525,,,,5.5,22.75,5.25,14.75,0,,,,,,89.85,,,3.5,0.41,0.7,,1.33,4.220833333,842,002-05-0020
1.99,71.4,23.4,5.2,,4.555,3.63,,,,2,38.5,8.5,22.5,0,,,,,,90.85,,,11.5,0.765,0.62,,1.05,4.642857143,843,002-05-0021
0.4325,86.7,10.6,2.7,,4.47,2.695,,,,3.75,27.5,6,12.25,0,,,,,,89.75,,,1.5,0.5125,0.4925,,1.2725,4.583333333,844,002-05-0022
2.45,79.5,17.41,3.09,,4.15,3.2575,29.4,16.875,14.5,11.5,125.5,25.5,17.25,9.25,19.875,6.86,1.3575,1.2975,9.1,61.5,0.2,165.75,3.5,0.1475,0.825,423,1.2125,4.900644122,845,002-05-0030
6.65,63.65,33.01,3.34,,4.025,5.8175,26.9,27,17.5,18.75,220,36,39,14,18.8075,5.23,1.77,1.09,9.35,63.75,0.2,178,36.75,0.3,1.825,702,0.8675,6.033557565,846,002-05-0031
2.625,75.85,21.06,3.09,,4.375,2.95,33.85,17.5,17.75,15.25,131.25,26.5,15,10,23.05,7.7975,1.4175,1.5475,8.65,57.5,0.2,169.75,15.75,0.2975,1.25,594.75,1.23,4.941944444,847,002-05-0032
7.725,70.4,26.09333333,3.506666667,,3.675,6.9625,21.7,26.625,17.25,16.25,224,32.5,29.75,16.25,15.345,4.105,1.16,1.0875,10.05,68.25,0.2,249,12,0.3,1.575,566.25,0.955,7.28888935,848,002-05-0033
5.3,65.65,30.76,3.59,,3.875,6.04,24.1,22,21.25,9.5,212.5,33.75,28.5,11.25,16.685,5.1825,1.305,0.915,9.65,66.25,0.2,217,1.5,0.17,0.95,406,1.25,6.708283862,849,002-05-0034
2.175,77.1,19.2,3.7,,4.275,2.6875,31.65,15.875,18.75,11.25,114.5,24.75,12.5,9.25,21.29,7.69,1.2025,1.495,8.85,59.5,0.2,154,3.25,0.2375,0.8,676.5,1.1825,4.625833333,850,002-05-0035
3.525,68.15,28.15,3.7,,3.975,4.2275,26.05,20.875,20,13.75,135.5,30.75,33.25,9.5,16.0925,6.2425,2.6,1.12,9.45,64.5,0.2,178.75,7.75,0.275,1,471,1.1325,4.365953947,851,002-05-0036
3.825,73.75,23.05,3.2,,3.8,6.685,23.2,21.75,20.25,12.75,235,31.25,23.5,11.75,17.215,4.19,0.95,0.8425,9.8,67,0.2,235.5,4.25,0.2425,1.025,416.75,0.965,7.542859709,852,002-05-0037
31.4,66.6,29.2,4.2,,3.86,14.342,24.32,40,28.6,15.4,541.4,86.6,91.8,13.8,16.124,5.854,1.784,0.558,9.68,66,0.328,126.2,29.6,0.512,2.82,514.2,0.564,5.527535698,853,002-05-0038
5.05,84,12.3,3.7,,4.025,6.2425,26.4,23.25,19.75,9.5,236.25,41,20.75,11.25,19.05,5.5825,0.935,0.8375,9.35,64.25,0.2,198.5,6.75,0.2025,1.425,476.25,0.9475,5.717030617,854,002-05-0039
3.075,75.93333333,21.2,2.866666667,,3.825,4.375,23.5,19,15.5,9.75,133,31.5,21.75,9.75,15.2525,6.04,1.2325,0.985,9.75,66.75,0.2,164.5,2.75,0.1425,1.15,225.5,1.0675,4.212924989,855,002-05-0040
4.575,73.7,23.35,2.95,,3.75,5.975,22.6,23.5,18,12.75,188.5,34,30.75,11.5,15.7575,4.7225,1.2775,0.8425,9.9,67.5,0.2,197.5,2.5,0.2975,0.825,413.75,1.0075,5.62953735,856,002-05-0041
,85,12.08,2.92,,,,,,,,,,,,,,,,,,,,,,,,,,857,002-06-0029
2.525,63.55,31.28,5.17,,4.3,3.3075,32.2,17.625,21,13.25,146.75,28.5,19.25,9,22.2525,7.2375,1.5425,1.175,8.8,59,0.2,212.75,40,0.22,0.95,599.25,1.285,5.183774152,858,002-06-0030
11,44.55,46.53,8.92,,4.2,4.995,30.25,29.25,32.25,22.5,218.5,36.25,33.5,12,20.935,6.39,1.745,1.1775,9,60.75,0.2,132.25,24.5,0.4325,1.5,1193,0.8725,5.682250076,859,002-06-0031
4.575,61.45,33.63,4.92,,4.55,3.625,37.7,23.5,25,14,198.75,31.5,24,11.5,27.12,7.435,1.7425,1.385,8.3,54,0.2,184.25,139.5,0.375,1.7,921.5,1.12,6.403937381,860,002-06-0034
2.175,72.25,23.33,4.42,,4.1,2.6725,27.8,15.875,21.25,10,97.25,22.75,10.75,8.25,18.2525,7.125,1.05,1.36,9.2,63,0.2,211.5,2.25,0.195,0.575,596,1.2975,4.270434783,861,002-06-0035
11.7,43.6,46.34,10.06,,4.75,1.73,42.1,63,43,15,89.75,21.75,23.25,8.25,26.1375,10.515,3.375,2.0875,7.9,50,0.1875,66,5,1.925,1.25,1519.75,0.69,3.58862725,862,003-01-0044
4.575,,,,,3.65,13.9275,21.4,70,25,9.5,156.25,192.25,89.75,78.5,5.72,11.49,1.69,2.5,10.1,68.5,0.4175,65.25,1.25,0.3675,1.85,226.75,0.27,0.827554163,863,003-01-0050
0.3,78.9,18.36,2.74,,4,4.905,26.1,25.5,7.25,5.25,164,39,18,20,16.8025,6.645,0.9375,1.705,9.4,64.5,0.7075,31,2,0.325,1.025,78,1.355,4.29525463,864,003-01-0051
0.525,69.55,27.21,3.24,,3.6,6.555,20.8,46.375,12.5,6.25,139.25,51,30.5,34.25,10.7225,6.6025,1.165,2.3075,10.2,69,0.99,53.25,0.75,0.245,1.2,121.5,1.115,2.716029097,865,003-01-0052
0.4,51.65,45.52,2.83,,3.9,5.91,24.65,42.625,12,7,182,46.25,21,20.5,15.58,6.6225,0.9325,1.5225,9.6,65.75,0.6775,42.5,1.25,0.2975,1.475,101,1.245,3.955132704,866,003-01-0053
0.475,56.4,40.86,2.74,,4.175,4.1425,29.45,24.75,8.5,7.5,171.5,32.75,14,15.25,20.42,6.6125,0.8575,1.5675,9.05,61.5,0.5175,39.25,5.25,0.2775,1.45,120,1.3075,5.191736379,867,003-01-0054
0.425,91.5,6.1,2.4,,3.875,4.3625,24.1,21,7.5,4.5,140.75,30,9.25,14.75,16.1025,5.8775,0.5925,1.535,9.65,66.25,0.7325,19.25,0.75,0.2425,1,55,1.4725,4.839675926,868,003-01-0055
1.275,40.025,54.635,5.34,,4.225,9.3375,30.55,58.5,19.25,9.75,453.75,49.75,21,26.75,24.245,4.4475,0.5825,1.2825,8.95,60.5,0.3525,263.75,1,0.225,1.3,739.25,0.8475,9.050027571,869,003-01-0056
0.625,52.125,45.285,2.59,,3.575,10.5275,20.5,45.875,15.75,6.75,269,74,26.5,31,12.575,5.885,0.705,1.33,10.25,69.25,0.6425,33.25,1.25,0.125,1.85,92.5,1.1925,3.632211448,870,003-01-0057
0.633333333,53.88,43.208,2.912,,4.033333333,4.863333333,26.33333333,33,9.666666667,7,182,35.33333333,11.66666667,12,18.67333333,6.043333333,0.553333333,1.07,9.333333333,64.33333333,0.246666667,94,4.333333333,0.1,1.433333333,267.3333333,1.226666667,5.153813848,871,003-01-0058
0.1,49.7,47.53,2.77,,3.725,6.825,22.3,40.5,17.75,8.5,192,45.25,26,26.5,14.1175,5.53,0.98,1.6775,9.95,67.75,0.5725,90.5,1.5,0.1325,1.425,210.5,1.195,4.232081718,872,003-01-0059
3.35,56.75,39.44,3.81,,4.05,5.46,26.95,40.5,8.5,14,208,39.75,14.25,21,18.57,6.0325,0.6575,1.68,9.3,63.75,0.7225,92.25,3.25,0.1,1.575,204,1.11,5.166975658,874,003-01-0075
6,20.45,71.83,7.72,,4.075,3.1625,27.75,52,24.75,9.75,96.75,26.75,19.75,22.75,15.61,7.22,1.7,3.24,9.25,63,0.1,284,0.75,0.1,1.125,833,0.9875,3.610856079,875,003-01-0076
1.8,90.35,6.34,3.31,,3.95,4.285,25.5,28,7,2.5,126.5,31.25,14.25,32.75,14.7975,6.24,0.8925,3.5725,9.5,65,0.9925,21.25,1.5,0.1,1.3,57,1.3025,4.031622678,876,003-01-0077
4.6,86,8.94,5.06,,3.7,6.345,22,47.25,12.5,3.5,144.5,58,23,33,11.07,7.825,0.905,2.205,10,68,0.88,62.5,0.5,0.1,1.2,178,1.21,2.506244425,877,003-01-0078
5.525,18.6,77.86,3.54,,3.9,4.64,24.65,62.625,16.25,8.75,131,36.25,34.25,23.75,13.92,6.57,1.9325,2.2425,9.6,65.75,0.535,153,1,0.1,1.15,420,0.835,3.609503642,878,003-01-0079
1.75,86.8,8.82,4.38,,4.175,5.1475,30.45,27.5,8.25,9.25,213.5,39.5,11.25,20.5,21.53,6.6175,0.565,1.7275,9.05,60.5,0.69,86.75,6.25,0.1,1.4,246.5,1.3575,5.346945614,879,003-01-0080
0.9,89.9,6.15,3.95,,4,3.8675,26.1,17.5,7,2,127,29,5.5,28.25,16.51,6.195,0.3525,3.055,9.4,64.5,1.07,23.25,1,0.1,1.375,52.75,1.44,4.480810067,880,003-01-0081
3.6,40.45,55.67,3.88,,3.625,13.58,21.1,67.125,18.75,7.75,283.75,126,68.75,36.5,10.675,7.7125,1.4275,1.29,10.15,68.75,0.72,127.5,1.75,0.1,2.025,291,0.62,2.342205955,881,003-01-0082
3.1,81,15.19,3.81,,4.025,4.34,26.9,39.5,18.25,7.75,183,23.25,10.75,12.5,20.3575,4.6175,0.6225,1.3075,9.35,63.75,0.1,249,2.25,0.33,1.1,840.25,1.165,8.168175287,882,003-01-0083
2.55,88,8.8,3.2,,3.4,5.885,18.4,34.75,11,5,130,29.5,17,24.5,11.18,4.34,0.755,2.115,10.6,71,0.72,38,2.5,0.1,1.25,126,1.205,4.355477855,883,003-01-0084
2.225,84.7,11.67,3.63,,3.8,7.035,23.45,32.25,8.25,5.5,224,37,12.5,33,15.9125,4.7875,0.51,2.245,9.8,66.75,0.665,41,3,0.1,1.45,150.25,1.3775,5.8910299,884,003-01-0085
4.825,60.5,33.26,6.24,,4.05,11.62,27.45,52.625,12.75,9.75,444,75.25,32.75,24.25,20.04,5.655,0.7475,1.02,9.3,63.25,0.5525,89.75,4.25,0.25,1.75,346.75,1.03,5.903185158,885,003-01-0086
3.9,30.46666667,61.66666667,7.866666667,,4.766666667,5.156666667,42.46666667,44.5,19.66666667,8,341,44.33333333,40,11,31.77666667,7.42,2.216666667,1.026666667,7.866666667,49.66666667,0.296666667,164.3333333,33.33333333,0.453333333,13.63333333,894.6666667,0.853333333,7.799411724,886,003-01-0100
23.875,13.33333333,79.46666667,7.2,,4.55,5.37,37.7,64.375,30.5,8.5,265.5,43.5,53.25,17.25,26.1075,7.14,2.85,1.5975,8.3,54,0.34,238.5,2.5,0.455,1.35,1183.5,0.53,7.037949795,887,003-01-0101
11.5,25,70.8,4.2,,4.1,6.39,27.8,63,21,16,239,45,55,15,18.7,5.87,2.21,1.02,9.2,63,0.2,176,7,0.32,1.9,642,0.84,5.311111111,888,003-01-0102
3.875,70.05,26.75,3.2,,5.25,4.0225,56.6,44.375,16.75,17.5,377,37.5,24.25,6.75,46.52,7.7425,1.565,0.74,6.9,36.5,0.2075,107.75,103.25,0.6525,1.75,869,1.1,9.932645731,889,003-01-0103
6.9,51.15,40.15,8.7,,4,3.9975,26.35,52.375,49.25,7.25,110,33,24.5,32.75,14.14,6.9975,1.6525,3.5575,9.4,64.25,0.5575,322.25,1.75,0.2925,0.65,1094.75,0.97,3.398728868,890,003-01-0104
11.9,26.75,68.35,4.9,,4.05,4.58,27.2,63.25,48.5,9.25,132,38.5,36,30,14.5575,7.3525,2.2675,3.0275,9.3,63.5,0.485,144.75,1,0.4125,0.675,1384.25,0.78,3.843255127,891,003-01-0105
5.45,20.85,74.7,4.45,,3.925,6.44,25.45,51.125,30.25,8.25,278.75,27.75,19.25,15.25,19.6275,3.82,0.855,1.15,9.55,65,0.47,182,0.75,0.2525,0.525,538.75,0.99,9.413267544,892,003-01-0106
6.075,60.8,31,8.2,,4.025,5.4225,26.15,53.125,31.25,14,192.25,37.5,27.5,15.5,17.4075,5.8925,1.4375,1.4125,9.35,64.5,0.38,246.25,2,0.455,1.15,1097,1.09,5.022651144,893,003-01-0107
1.65,91.45,5.65,2.9,,3.775,3.3975,22.9,26.5,10,9.25,99,24.25,13.5,10.25,14.55,5.9425,1.025,1.375,9.85,67.25,0.2675,81,2,0.235,0.5,116.75,1.31,4.07720842,894,003-01-0108
1.575,85,12.1,2.9125,,3.95,2.5625,26.25,25.75,11.25,9,82.5,18.75,8.75,11,16.875,6.5075,0.88,1.985,9.5,64.25,0.3675,127.75,1,0.2,0.4,176.5,1.38,4.373263001,895,003-01-0109
4.3,73.35,22.45,4.2,,3.65,6.305,21.4,46.25,11.25,3.75,142.5,54.25,19.25,25.75,11.4825,7.305,0.81,1.8075,10.1,68.5,0.43,49.5,1.25,0.23,0.45,122,1.17,2.602827381,896,003-01-0110
